,0,1,2
10,대전 유성쪽 캐치볼할수있는곳!!,/qna/detail.nhn?d1id=6&dirId=61303&docId=298553820,대전 유성구 에서 맘놓고 캐치볼할수있는곳이 있다면 어디가 있는지 추천좀해주세요^^ 예전에는 근처학교에서 주로했었는데 요즘엔 다들 나가라고하셔서ㅜㅜ갑천은 운동하시는 분들이 많아 안될거같고..
11,주거용 오피스텔 용도변경신청 문의드립니다,/qna/detail.nhn?d1id=6&dirId=60202&docId=298553805,주거용 오피스텔 용도변경신청 문의드립니다동생 명의로 부모님 사실집을 분양받았는데 부모님이 바로 살수있는 여건이 안되셔서 저희부부가 우선 살게됐습니다그래서 전입신고를 신랑이 했구요 ~ 신혼이라 아직 혼인신고는 안한상태에요용도변경 신청을할때 이집에 동생이 전입신고가 돼있어야 하나요?그냥 이 상태에서 신청이 가능하다면 필요한 서류가 뭐가있을까요? (참고로 제가 대리로 신청해야합니다)
12,안녕하세요. 보훈신청에대해서 여쭈어볼려고합니다. 2011년도4월경 군대에서 갑상선암진단을받았습니다. 군대에서,/qna/detail.nhn?d1id=6&dirId=6030205&docId=298553799,"안녕하세요.보훈신청에대해서 여쭈어볼려고합니다.2011년도4월경 군대에서갑상선암진단을받았습니다.군대에서 병가받고 치료했고요,만기전역했습니다보훈신청이가능한가요?"
13,베트남 국제 결혼 베트남 선등록 서류 질문 드립니다,/qna/detail.nhn?d1id=6&dirId=60217&docId=298553796,질문 제목 그대로입니다현재 준비된 서류는남자인 저는가족관계증명서 (영어 번역 공증완료)혼인증명서 (영어 번역 공증완료)기본 증명서 (영어 번역공증완료)신부측은 신분증 복사본만 준비이렇게 되어있고 결혼 무하자 증명서 발급을위해 영사관에 가려고합니다혹시 빠진 서류가 없는지와영문 번역공증 서류의 유효 기간이 궁금하여 질문드립니다현재 서류는 작년에 받아놓고 시간이 안되어 차일 피일 미루다 현재까지 오게되었습니다
14,작년에 자퇴 후 재수하고 올해 대학교 1학년인데 병무청에서 군대지원하려고 봤더니 민원정보가 작년에 다니던 학,/qna/detail.nhn?d1id=6&dirId=6030201&docId=298553794,작년에 자퇴 후 재수하고 올해 대학교 1학년인데 병무청에서군대지원하려고 봤더니 민원정보가 작년에 다니던 학교로나와있습니다. 그러면 현재 다니는 학교로 수정을 해야하나요?만약 수정을 해야한다면 어떻게 수정해야하나요?
15,사회복지 자격증,/qna/detail.nhn?d1id=6&dirId=6100105&docId=298553784,학점 은행제 사회복지 시험 합격하면자격증도 나오나요?아니면 따로 자격증시험도 쳐야되는건가요?학점 은행제로 합격하면 사회복지과 대졸만 하는거고자격증은 따로 해야 나오는게 맞죠?
16,내일배움카드를 먼저 신청 후 취업성공패키지를 후에 신청 가능한가요??,/qna/detail.nhn?d1id=6&dirId=6080401&docId=298553781,내일배움카드를 먼저 신청 후 취업성공패키지를후에 신청 가능한가요??
17,안녕하세요 다름이아니라 1년계약한집이 만기가됬는데안나가고살다가5개월을 더살게되었습니다. 계약서안써도 계약기간,/qna/detail.nhn?d1id=6&dirId=602060202&docId=298553778,안녕하세요 다름이아니라 1년계약한집이 만기가됬는데안나가고살다가5개월을 더살게되었습니다.계약서안써도 계약기간이자동갱신된다네요사실더살려다가 곰팡이가 너무피어 이사를 가게되었어요미리 두달전에 톡으로 얘기도했는데 주인이어영부영답장도안하고 뒤늦게 어떻게해드릴까그래서 저는 방을뺀다했습니다. 곰팡이는 벽지를다제거하고없애야된다는 이주인아줌마가처음이사왔을때위에다가 덮었던거같습니다. 곰팡이제거해달라했는데 어떤아저씨가와서 벽지만 붙이고가더랍니다 어렷던 저는 그게 제거인줄알았구요처음 부동산아줌마랑 주인아줌마랑얘기했을때 곰팡이제거해달라고했구요 계약서에도 있습니다.어떤아저씨오더니 벽지만대충붙이고가셨어요참다참다안되서 두달전 2월초에얘기했고 3월말에 뺐습니다. 3.31날뺏고 주인아주머니가 돈으로궁색하게 구실뿐이아니라서 좀기다려보자하고 오늘 톡을드렸는데 사람이들어와야보증금을 내준답니다. 그러면서 일할계산 된다고하네요 저는 그집곰팡이때매 머리가지끈거리고 솔직히믹신거릴때도많았어요미리말했는데 뒤늦게방내논거같고 뒤늦게사람들보려왔거든요.거기다 그집은 곰팡이때매 벽지도다뜯어내고 벽지도새로붙인다하는데 그것도일할계산할작정같드라구요무조건일할계산을 해서보증금해서 때어 받는것인지.도배도새로하는 원룸인데. 그것도포함하는것인지.이걸로 피해보상이나 법적으로진행하는법이있을까요곰팡이때매 여간 스트레스가 아니였거든요
18,중도퇴사시 연차문의 드립니다.,/qna/detail.nhn?d1id=6&dirId=60804&docId=298553776,15년 5월 6일 취업을 하여 18년 3월 15일날 퇴직했습니다.17년연차는 15개중 10개를 사용해서 5개분의 연차수당을 연말에 지급받았습니다.이번년에 일이 별로 없어 3월 15일까지 7개의 연차를 사용하게되었습니다.저는 해가 새로 바뀌어 연차가 1월달부터 15개가 생긴줄 알고있었고 퇴사시 남은 8개의 연차수당을 받는 줄 알고있었는데 회사측에서는 1월 2월 만기출근을 했기때문에 지금 제가 보유한 연차는 2개라고 하며 사용한 7개의 연차에서 보유한 2개의 연차를 제외한 5일치의 연차는 다음달 월급 지급시에 제외후 지급된다고 합니다.중도퇴사시 연차계산이 이렇게 되는게 맞는지요?
19,오토바이 등록 서류 문의입니다.,/qna/detail.nhn?d1id=6&dirId=60212&docId=298553770,폐지 증명서를 전주인이 보관 안해 잆는데 다른사람이 폐지증명서를 받을수있나요?
20,이럴땐어떻게할까요?﻿,/qna/detail.nhn?d1id=6&dirId=61303&docId=298553767,이럴땐어떻게할까요?﻿전29살남자인데제가 현재백수인데 연금복원에 당첨되어살고잇습니다 운좋게그런데 엄마돌아가시고 친척이 지방에사는데 저보고한번씩전화와서 뭐하냐고묻는데저는 아직취업보단 운동목표가 있어요 100m달리기기록단축이목표인데2년동안열심히해서 생체대회나가보려는데그동안 친척들한테는 무슨시험준비하고있다고할지요?몇년 오래가는걸로알려주세요 저는 내신8등급이라일단9급공시준비한다고햇는데
21,국민연금 체납건,/qna/detail.nhn?d1id=6&dirId=60211&docId=298328228,"국민연금에 대한 질문입니다... 21개월간 제 급여에서는 공제를 해가고 공단에 체납이 되어 있는 상태입니다.  급여에서 반, 사업주가 반 이렇게 해서 총금액을 납부하는걸로 알고 있는데 급여공제는 하였는데 공단에는 아예 아무것도납부를 하지않고 체납이 되어 있는 상태 입니다. 회사는 폐업을 한 상태이고 사업주와는 연락이 되는데 횡령죄가 성립이 된다고 들었는데 고소장신청시급여명세서 같은 증명할 서류가 있어야 하나요?? 급여명세서는 보관을 하지 않은 상태이고 회사도 폐업한 상태 에선 어떻게 고소를 하나요?"
22,다가구건물 면적계산 궁금합니다.,/qna/detail.nhn?d1id=6&dirId=60202&docId=298553760,"다가구 건물은 소유자가 1인이고,각층별로 면적이 등기부에 나와있는데요..각층에 2-3 호실로 쪼개져 있어 세를 놓는데..각 호실마다 면적은 어떻게 보는건가요?건축물대장에도 층별로 나와있던데~궁금합니다."
23,F4비자에서 영주권 신청방법 문의,/qna/detail.nhn?d1id=6&dirId=60217&docId=298553758,안녕하십니까!저는 2014년 5월부터 F4비자를 소지하고 무역회사에 쭈욱 근무중입니다.현재 연봉은 3600 이상이구요...피부미용사 자격증을 2013년도에 취득하였습니다.이럴 경우 영주권 신청자격이 주어지는지 궁금해서 글을 올리게 되었습니다.감사합니다.
24,중소기업 연차 계산 질문 드립니다.,/qna/detail.nhn?d1id=6&dirId=60222&docId=298553755,2017.04.01 입사 하여 현재 까지 근무 하고 있습니다.2017.04~2018.03 월까지 연차를 13.5개 사용 하였습니다.근데 남아있는 것은 마이너스 2.5개 라고 하더군요 계산이 맞는건가요?
25,육군 기술행정병으로 7월에 떨어지면 8월에 다시 넣을수 있나요?,/qna/detail.nhn?d1id=6&dirId=6030201&docId=298553752,육군 기술행정병으로 갈려고 4월3일 신청해서 7월달 쯤에 가는걸 신청할려 하는데 그게 떨어지면 8월달 신청할때 다시 넣을수 있나요?
26,학업성적 상위 몇 프로인가요?,/qna/detail.nhn?d1id=6&dirId=6010103&docId=298553750,학업성적 상위 몇 프로인가요?
27,태권도 4단,/qna/detail.nhn?d1id=6&dirId=6030201&docId=298553744,현재 부사관 하사입니다.태권도 4단보유중인데장기복무지원할때 태권도 4단이라면 가산점있나요? 장기에도움이될까요?
28,"오늘 해병대 면접,체력검사를 보고 궁금한게 있어서 글써봐요. 일단 면접은 평범하게봤구 윗몸일으키기 컷보니까",/qna/detail.nhn?d1id=6&dirId=6030202&docId=298553735,"오늘 해병대 면접,체력검사를 보고 궁금한게 있어서 글써봐요. 일단 면접은 평범하게봤구 윗몸일으키기 컷보니까 상위권인데 팔굽혀펴기 실수하는 바람에 최하점 받았어요 운동만 따져서 70점 만점에 46점받았는데 가망없나요 너무 궁금합니다"
29,사서직어떤가요?,/qna/detail.nhn?d1id=6&dirId=61303&docId=298553711,도서관에 자료실 주무관 직업은어떤가요?월급은 괜찮나요?디지털자료실같은곳이요
30,제가체크카드를빌려주었다가잘못되어법원에서3월7일에벌금500만원을선고받았습니다 아직까지벌금용지가집으로오지않았는데,/qna/detail.nhn?d1id=6&dirId=60211&docId=298553706,제가체크카드를빌려주었다가잘못되어법원에서3월7일에벌금500만원을선고받았습니다 아직까지벌금용지가집으로오지않았는데괜찮은건가요 아님법원에확인을해야하나요
31,퇴사 전 연차는 어떻게되나요 ?,/qna/detail.nhn?d1id=6&dirId=60802&docId=298553702,"제가 5월 10일까지만 하고 관두려고합니다.1년내에 연차 15개가 있다고 사장이 알아서 쓰라고 하더라구요.잘 조절해가며 쓰라고했는데5월 10일까지만 한다고 관둔다 했을때의 연차는 어떻게 되는건가요 ?제가 쓴 연차는 월급에서 제외가 되나요 ?밑에는 제가 처음에 작성한 근로계약서입니다.근데 문제는 이 근로계약서상의 회사상호가 폐업처리가 되엇고새로운 상호를 하나를 만들었는데, 그 상호의 근로계약서는 쓰지않았습니다(대표자명도 다르구요.)어떻게되는건가 궁금합니다."
32,안녕하세요. 궁금한 점이 있어 질문합니다. 다름이 아니라 친동생이 성인입니다. 그런데 자기 혼자 생활하면서,/qna/detail.nhn?d1id=6&dirId=60223&docId=298553686,안녕하세요.궁금한 점이 있어 질문합니다.다름이 아니라 친동생이 성인입니다. 그런데 자기 혼자 생활하면서 여기저기 돈을 대출을 받았습니다.갚을 능력이 안되는지 통보서가 등기로 왔더라구요.부모님은 대출받았던 사실도 모릅니다.등기가 와서 이제야 알게 되셨는데이걸 부모님이 갚아야하는 의무가 있을까요?
33,네이버 뉴스덧글란에는 왜 그렇게 쓰레기같은 놈들만 많죠??? 네이버가 쓰레기 사이트라서 그런가요???,/qna/detail.nhn?d1id=6&dirId=61303&docId=298553678,네이버 뉴스덧글란에는 왜 그렇게 쓰레기같은 놈들만 많죠???네이버가 쓰레기 사이트라서 그런가요???
34,버스킹에대해서,/qna/detail.nhn?d1id=6&dirId=61303&docId=298553667,버스킹에대해서 궁금한게 있어요질문1:  버스킹하려고 하는데 엠프하고 마이크 대여가 가능하다고 하더라고요 근데  대여비용이 엄청비싼가요?  혹시 대여비용이 10만원넘어가면 못하거든요ㅠㅠㅠ질문2:  한 3일정도 빌리려고하는데  엠프제일저렴한거 하고 무선마이크또는 유선마이크하고 빌리려고합니다  비용은?질문3:   버스킹할때 돈통들고 해도 되나요?  트로트든 랩이든 뭐든 아무것이나 해도되는건가요?버스킹이요  꼭  요즘노래만 불러야하는건가요?질문4:  가수 뺨칠정도로 불러야 버스킹 할수있나요?  그정도아니면 버스킹 할 자격 없나요?질문5:  엠프를 빌리면 엠프 연결를 해야하는데 밖에는 코드선이없는데  즉말하자면 스마트폰 충전하려면3선 코드선? 이런게 없는데  밖에서 어떻해연결하나요?  연결할수있는 곳이 따로 잇나요?질문6:  엠프와 마이크 대여할수있는곳이 대체 어디인가요?질문7:  버스킹할때  허가가 필요하나요?질문8: 버스킹할때 노트북필요한가요? 스마트폰은불가능한가요?  노트북도 대여해주나요?내공은 70개 드립니다  상세하게 친절하게 차근차근 알려주시면 감사하겠습니다  부탁합니다
35,공동주택 연도별 하자보수 책임기간 관련 문의,/qna/detail.nhn?d1id=6&dirId=60103&docId=298553662,"신축빌라 하자보수건으로 알아보고있습니다.연도별 하자보수 책임기간1,2,3,4,5,6 년 에서 하자담보책임기간 (개정 2016.8.12. 제정 공동주택관리법) 개정으로 인하여2,3,5,10년으로 알고있는데요하자보수 업체에서는 자료들 및 홈페이지에 개정 전인 1,2,3,4,5,6 년 내용으로 안내를 해주고있는데어떤게 맞는건가요??1,2,3,4,5,6 년으로 안내 해주는것도 맞는건지 도무지 알수가 없네요..아 그리고 대한전문건설협회에 업체 조회해보면 조회 안되는 업체는 피하는게 맞겠죠??"
36,실업급여 질문,/qna/detail.nhn?d1id=6&dirId=6080402&docId=298553636,"안녕하세요. 전문가 님들께 답변부탁드릴게요.현재 소기업에 근무중인데 이 기업이 두군데로 나뉘어져 있습니다.한군데는 대구 시내이고 한군데는 경북인데 경기불황때문에 대구 시내의 사무실을 접고경북 사무실로 이전을 한다고 합니다.저에게 교통수단으로는 카풀을 제의하셨고, 승용차를 탄다면 50분소요, 대중교통을 이용한다면 2시간 5분 소요되는 거리입니다.현재 저는 8개월 일한 상태이고, 사무실 옮기기전까지 1달이 남은 상태입니다.하루 7시간 주 5일 근무를 하였을때 시간적인 부분에서나 모든부분에서 실업급여를 받을수 있는 조건에 충족하는지 전문가님들의 답변 요청드립니다."
37,안녕하세요 34평 아파트이사할 예정이예요~10년됐구요 장판을 치우니까 바닥이 이런식으로 갈라져있네요 어떻게해,/qna/detail.nhn?d1id=6&dirId=60202&docId=298553611,안녕하세요34평 아파트이사할 예정이예요~10년됐구요장판을 치우니까 바닥이 이런식으로 갈라져있네요어떻게해야될까요
38,경주최씨 무슨 파인지 궁금합니다,/qna/detail.nhn?d1id=6&dirId=6130105&docId=298553603,경주 최씨 무슨파 몇대손인지 궁금합니다할아버지 병O    돌림이시고아버지 O묵    돌림이시고저는 규O    돌림입니다.
39,학교에서싸움처벌질문,/qna/detail.nhn?d1id=6&dirId=60208&docId=298553598,상황을정리해보면A라는친구와B라는친구가있는데멀티게임을진행하는중 A가열받았고B라는친구라는짓을했다면 화가많히난상태였습니다둘은둘다안경을쓴상태고 A가먼저B라는친구가슴을때리고 B라는친구가A에얼굴을때려코옆부분에상처가나고 안경이부러졌습니다 마침선생님이 지나가시던길에 여기서끝났지만 만약에 이게A와B라는친구가 어떠한처벌을받을지궁금합니다
40,공부를 하라고 하는데 돈이없어 못하네요,/qna/detail.nhn?d1id=6&dirId=61303&docId=298553574,공부의 공짜도 싫어한 저는공고를 졸업하고 나서공장같은 조선소를 3개월 다니다가몸이 망가지고 주유소에서 일하다가뺑소니를 당해 몸이 더 완전히 망가지고지금은 치료비 보태볼려고 일은 해야하고몸은 아파 죽겠는데 뒤지겠습니다.공부도 하고 싶어서 하는게 좋다고 하는데그게 저는 지금 이라고 생각을 합니다.근데 공부를 하고 싶어도 돈이 있어야 학원다니고인터넷 강의를 듣고 뭘하든 하는데...☞뭐 이제는 국가검정 사라진다고 들었고일못해서 돈은 못벌고 공부는 하고싶고 미치겠습니다누구 도와줄분 안계시나요?
