,0,1,2
15,갤럭시s9플러스 이번에 구매 후 사용중인데(8일정도지났어요)동영상볼때나 그냥 사용중에 디바이스관리자가 켜졌다,/qna/detail.nhn?d1id=5&dirId=5010602&docId=298558694,갤럭시s9플러스 이번에 구매 후 사용중인데(8일정도지났어요)동영상볼때나 그냥 사용중에 디바이스관리자가 켜졌다바로꺼지는현상(40~50분에 한번씩)동영상볼때 끊겨요ㅜㅜ)이 있는데 불량인가요? 그리고 네트워크를 연결할수없습니다 이런메시지도 뜨구요... 답변부탁드립니다만약불량이라면 새제품교환은 몇일이내 가능한가요??
16,정수기 렌탈해보려고 합니다 대구 달서구 쪽에서 10평정도 공간에 교습소를 하고 있습니다. 정수기를 설치할까,/qna/detail.nhn?d1id=5&dirId=505&docId=298558690,정수기 렌탈해보려고 합니다대구 달서구 쪽에서 10평정도 공간에 교습소를 하고 있습니다. 정수기를 설치할까 싶은데 괜찮은 정수기 업체랑 가격정보좀 부탁드립니다.
17,베이비 선쿠션 썬쿠션 추천.. 키즈..,/qna/detail.nhn?d1id=5&dirId=5030101&docId=298558582,성분 순한거 찾고 있는데요키즈 제품 베이비 선쿠션이나 썬쿠션 팩트 같은거요어떤게 좋은가요프리메라 빌리프 베이비 썬쿠션은 어떤지..vt피토 선쿠션이 성분이 좋다고 하더라구요임산부도 쓸수 있다고 하던데 키즈용은 아닌가요전성분이 좋다고 그래서.. 미세먼지도 차단된다고 하더라구요베이비 선쿠션팩트나 순한 썬쿠션 찾고 있어요여러가지 써보신분 답변 좀..
18,모던하우스 수납장 집모양 수납장인데 이름 알려주세요,/qna/detail.nhn?d1id=5&dirId=50501&docId=298558593,모던하우스 수납장집모양 수납장인데 이름 알려주세요
19,"이어폰 하나 사려고하는데 듣는 음악 장르는 가요(힙합, 발라드)>pop>클래식 이렇게듣는데 가성비 좋은걸로",/qna/detail.nhn?d1id=5&dirId=50103&docId=298558584,"이어폰 하나 사려고하는데듣는 음악 장르는 가요(힙합, 발라드)>pop>클래식이렇게듣는데 가성비 좋은걸로1~10만원10~20만원대별로 추천해주세요~(안드로이드용)블루투스이어폰말고 선있는 이부탁드려요부탁드려요"
20,예전에 홍콩시계 찾고잇습니다 ㅠ 플라워 모양이 잇는 저 프리티 플로랄 시계입니다 사정이 있어 이 시계를 꼭,/qna/detail.nhn?d1id=5&dirId=50404&docId=298558553,예전에 홍콩시계 찾고잇습니다 ㅠ플라워 모양이 잇는 저 프리티 플로랄 시계입니다사정이 있어 이 시계를 꼭 찾아야 되는데구입 할수 있는 사이트를 알고 계시면 알려주세요꼭 찾아야 합니다 ㅠㅠ 여기 브랜드 사이트를 들어갈려고 해도 들어갈수도 없고 제대로 나오지도 않네요 ㅠㅠ대리구매업체나 직수입 사이트 전부 알려주세요 ㅠㅠ이 시계를 살수 있는 모든 경로 알고계신분 꼭좀 알려주세요 ㅠㅠㅠ부탁드립니다 ㅠㅠㅠㅠㅠㅠ
21,벽걸이에어컨 바람구멍,/qna/detail.nhn?d1id=5&dirId=50104&docId=298558543,이부분 청소 어떻게 하죠?곰팡이에요보니까 무슨 솜같은 스티커가 붙어있어서소모품이 있을거 같아서 판매처에 연락하니까 해당부분은 소모품이 없다고 하네요
22,연청 자켓에 안에 회색 티 그리고 검은색 슬랙스 입었습니다. 위에는 뉴애라 검은거랑 아래은 아디다스 흰 운옹,/qna/detail.nhn?d1id=5&dirId=50401&docId=298558522,연청 자켓에 안에 회색 티 그리고 검은색 슬랙스 입었습니다. 위에는 뉴애라 검은거랑 아래은 아디다스 흰 운옹화 신을건데... 이상하나여
23,레이디스코드 해체,/qna/detail.nhn?d1id=5&dirId=50603&docId=298558504,레이디스코드 이제 해체 할려나요?
24,이 사진속의 입술색과 비슷한 립스틱이나 틴트 추천해주세요~~!,/qna/detail.nhn?d1id=5&dirId=5030102&docId=298558386,이 사진속의 입술색과 비슷한 립스틱이나 틴트 추천해주세요~~!
25,쇼핑몰 홍보메일,/qna/detail.nhn?d1id=5&dirId=511&docId=298558381,쇼핑몰에서오는 홍보메일일괄로안받고싶어요싸이트마다 따로 신청해야하나요?티몬 신세게몰 위메프 쥐마켓입니다.
26,대전 PCX,/qna/detail.nhn?d1id=5&dirId=50705&docId=298558380,대전에 PCX 스크린 파는 매장 없을까요?#PCX스크린#스크린#바이크용품
27,뽑기방에서 피규어를 뽑았는데 피규어 중고나라 가격을 알고싶습니다.,/qna/detail.nhn?d1id=5&dirId=50603&docId=298558321,뽑기방에서 피규어를 뽑았는데 피규어 중고나라 가격을 알고싶습니다.
28,시골집에 오래전부터 있던 목재품인데요. 요거 용도 아시는분 설명좀 해주세요^^,/qna/detail.nhn?d1id=5&dirId=50403&docId=298558314,시골집에 오래전부터 있던 목재품인데요. 요거 용도 아시는분 설명좀 해주세요^^
29,스터너샵사이트 스타일36 정품이에요??,/qna/detail.nhn?d1id=5&dirId=5040202&docId=298558253,스터너샵사이트 스타일36 정품이에요??
30,노트북  뭐가 좋을까요?,/qna/detail.nhn?d1id=5&dirId=50202&docId=298558250,제가 노트북을 살려고 하는데 대학생 쓰기 좋은 저렴한 노트북이 뭐가 있을까요?
31,센시아 효능 가격이랑 궁금합니다. 부작용없나요 후기 알려주세요,/qna/detail.nhn?d1id=5&dirId=50801&docId=298558223,센시아 효능 궁금합니다 혈관질환에 정말 좋을지 부작용 따로 없는지 후기 같은거라도 ..듣고싶네요 성분 좋은걸로 영양제 찾다보니 센시아 효능 괜찮다길래요 가격은 어느정도인지 궁금합니다여러가지 드신분이 효능이나 성분에대해서 자세히 좀 알려주세요센시아 효능 어떨지 가격이랑 부작용 그리고 후기까지부탁드려요
32,안녕하세요 콘덴서 마이크를 살려구하는데요 사진에 ufo 그냥마이크랑 ufo#이 있는데요 # 없는거랑 있는거는,/qna/detail.nhn?d1id=5&dirId=50103&docId=298558183,안녕하세요콘덴서 마이크를 살려구하는데요사진에 ufo 그냥마이크랑 ufo#이 있는데요# 없는거랑 있는거는 무슨차이인가요??
33,중고 컴퓨터 가격 문의드려요 삼성 DM700A3D 구요 티비기능이랑 무선 블투 기능 있습니다 얼마에 파는게,/qna/detail.nhn?d1id=5&dirId=501&docId=298558175,중고 컴퓨터 가격 문의드려요삼성 DM700A3D 구요 티비기능이랑 무선 블투 기능 있습니다 얼마에 파는게 적당한가요?
34,스킨케어에대해 질문 드립니다.,/qna/detail.nhn?d1id=5&dirId=5030101&docId=298558156,"세안하고나면 볼쪽은 땡기고 티존은 어느정도 유분기가 있습니다.아마 복합성피부인것 같습니다?제가 쓰는 화장품은 1. 닥터지 블랙 스네일크림, 2. 닥터지 레드 블레미쉬 클리어크림, 3. 자민경 크레마카라콜 워터풀 슬리핑크림, 4. 닥터지 레드 블레미쉬 멀티 플루이드 쓰고있습니다.1. 자기전 세안하고 위 4가지중에 한가지 바르고 있는데 위 4가지 화장품 각각 차이점좀 알려주시면 감사하겠습니다.!2. 생각보다 건조하진 않아서 토너는 안바르고 바로 크림이나 로션 바르고있는데 문제 없나요??3. 전날 로션을 바르고 잔다음 아침에 일어나서 기름기가 별로 없는것 같아서 따로 세안을 안하고 자기전에만 세안을 하는데, 일어나서 꼭 세안을 하고 다시 스킨케어를 해줘야 하나요??"
35,아마존 배대지 요금 문의,/qna/detail.nhn?d1id=5&dirId=512&docId=298558155,"아마존닷컴으로 배대지를 통해 구매하려는데,배대지, 통관 등 비용 대략 얼마나오는지 알 수 있나요?* 구매가 : $152. 미국내 무료배송* 국내 운송지 : 서울https://www.amazon.com/PHISUNG-E06-Remote-Monitor-Android/dp/B074YKFTB4/ref=sr_1_2?s=electronics&ie=UTF8&qid=1522669972&sr=1-2&keywords=phisung+4g"
36,스터너샵 정품 여부좀 알려주실분~~~~~~,/qna/detail.nhn?d1id=5&dirId=5040202&docId=298558150,스터너샵 정품 여부좀 알려주실분~~~~~~
37,어댑터 모양 차이?,/qna/detail.nhn?d1id=5&dirId=50105&docId=298558136,디지털피아노 어댑터를 알아보던 중 궁금한게 있습니다.똑같은 볼트에 출력이라고 가정하에 아래와 같이 모양이 다른경우는 어떤 차이인가요?용도가 따로있나요?
38,질문드립니다,/qna/detail.nhn?d1id=5&dirId=50403&docId=298558096,어머니가 플레이방이라는 실내놀이터를 하고계십니다그런데 3년쯤되다도니 여기저기 보수할곳들이 생기는데 처음에 시설했던 업체에서만 보수를하다보니 가격이 적당한건지 어떤지... 잘모르겠어서요 사진에서 보이는것들 제작이나 교체 해주는업체나 처음사진에 보이는 커버라고 해냐할까? 그것만 만들어주는업체가 있을까요? 안에들어가는 스폰지는 구입처를 알고있어서요 업체명이나 이나 연락처 아시면 알려주세요부 요?
39,앤뷰티 다이어트 가격 반값?,/qna/detail.nhn?d1id=5&dirId=509&docId=298558076,앤뷰티 다이어트 가격 저렴하게 구매하는 팁좀 얻고자 질문남겨요. 이거 하기로 결정하고 검색을 더 해보니까 금액이 파는데마다 다르던데 혹시 최근에 앤뷰티 다이어트 가격 저렴하게 구매하신분? 그리구 실제로 살얼마나빠지셨는지 기간은 어느정도 했는지도 좀 알려주세요.
40,앤뷰티 다이어트 가격 반값?,/qna/detail.nhn?d1id=5&dirId=509&docId=298558076,앤뷰티 다이어트 가격 저렴하게 구매하는 팁좀 얻고자 질문남겨요. 이거 하기로 결정하고 검색을 더 해보니까 금액이 파는데마다 다르던데 혹시 최근에 앤뷰티 다이어트 가격 저렴하게 구매하신분? 그리구 실제로 살얼마나빠지셨는지 기간은 어느정도 했는지도 좀 알려주세요.
41,갤럭시s9플러스 질문합니다.,/qna/detail.nhn?d1id=5&dirId=5010602&docId=298558057,갤럭시 구매해서 이렇게 하고 싶은데 안되네여어떻게 해야 저렇게 되나용방법 좀 알려주세요 ㅜ.ㅜ
42,이 비닐케이스 필요합니다 어디서 사야하나요?,/qna/detail.nhn?d1id=5&dirId=50606&docId=298558055,이런케이스 인데 이름을 뭐라고 검색해야할까요????
43,톰브라운 레플리카 티,/qna/detail.nhn?d1id=5&dirId=511&docId=298558021,톰브라운 티셔츠나 카라티 구입처좀 문의하겠습니다레플리카로 찾고있어요욕하시는분들은 삼가해주세요금전적으로 부족한면이 있으니 그래요너무 사고싶은데...돈은부족해서 그냥 레플로 마음먹었습니다괜찮은 레플리카 쇼핑몰 주소좀 알려주세요
44,이 신발 어디 브랜드인가요?,/qna/detail.nhn?d1id=5&dirId=5040202&docId=298558012,이 신발 어디 브랜드인가요?
45,리버브를 넣으려면 어떠한 노브를 돌려야하나요!?,/qna/detail.nhn?d1id=5&dirId=50103&docId=298557992,리버브를 넣으려면 어떠한 노브를 돌려야하나요!?
46,배틀그라운드 사양,/qna/detail.nhn?d1id=5&dirId=5020302&docId=298557987,"cpu- i5-4440램 - DDR3 8기가글카 - GTX1050 2기가집에서 해보려고 하는데, 전체적으로 딸리기는하는데...뭐부터 업글을 해야할까요. 보드가 너무 구형이라... 바꾸려면 싹 다 갈아야할거 같은데..."
47,집에서 마이크 들고 노래부르고 싶은데 노래방기계나 블루투스 마이크 말구여.. 스피커랑 마이크만 연결해서 마이,/qna/detail.nhn?d1id=5&dirId=50103&docId=298557928,집에서 마이크 들고 노래부르고 싶은데노래방기계나 블루투스 마이크 말구여..스피커랑 마이크만 연결해서 마이크 소리만 나게 하고싶은데 무엇무엇 사야하나요..ㅎㅎ내공 겁니다.
48,박력분 밀가루 유통기한이 2018년 2월 14일까지인데 써도 될까요? 이걸로 과자만들어서 먹을건데...집게로,/qna/detail.nhn?d1id=5&dirId=50502&docId=298557913,박력분 밀가루 유통기한이 2018년 2월 14일까지인데 써도 될까요? 이걸로 과자만들어서 먹을건데...집게로 봉인해서 싱크대 밑에다가 놓고 까먹었는데 내일 2018년 4월 4일에 사용 해도 되나요?
49,자동차 랩핑을 알아보고있습니다 흰색 유광 또는 검정유광으로 랩핑을 하고싶은데요 일반 도장 과 랩핑을 비교했을,/qna/detail.nhn?d1id=5&dirId=50703&docId=298557892,자동차 랩핑을 알아보고있습니다흰색 유광 또는 검정유광으로 랩핑을 하고싶은데요일반 도장 과 랩핑을 비교했을시 광차이를 알고싶습니다일반도장보다 랩핑이 광이덜할것같은데 혹시 흰색검정 유광랩핑시 실제흰도장 검정도장과차이가 많이나나요?그리고 비용은 어느정도 들까요? 차는 520d 입니다
50,핸드폰 전화 이상 질문,/qna/detail.nhn?d1id=5&dirId=50101&docId=298557870,핸드폰을 새로 산지 3개월도 안 되었는데 어느 날부터 전화가 잘 안 됩니다.전화가 중간에 자꾸 잘 끊기질 않나저는 전화가 안왔는데 다른 사람이 저에게 전화를 했었는데 왜 안받냐고 하질 않나데이터도 무제한인데 3G보다 더 잘 안 되는 것 같고계속 그러는 건 아닌데 그러는 일이 잦아지고 있어요이런 건 어디로 문의를 해야 할까요?아이폰8 KT 입니다.
51,갤럭시 J5 2016 공짜?,/qna/detail.nhn?d1id=5&dirId=5010602&docId=298557864,갤럭시 J5 2016을 살려고하는데 친구들이 공짜로 파는곳도 있다고 하더라고요어디에서 갤럭시 J5 2016 공짜로 파는건지..아니면 공짜가 아니더라도조금이라도 싸게 살수있는법좀 알려주세요...
52,버버리 진품가방 맞나요??,/qna/detail.nhn?d1id=5&dirId=5040201&docId=298557813,버버리 진품가방 맞나요??
53,내공100) 프리미어 프로 랜더링후 오류 질문이요!,/qna/detail.nhn?d1id=5&dirId=5020404&docId=298557810,안녕하세요 프리미어프로를 사용하는데얼마전부터랜더링을 다 돌리고 파일을 확인해보면 원래 병합되어야 하는 파일들이병합이 안되어있고재생을 누르면 저런메시지가 뜨네요 ㅠㅠ컴퓨터에 용량이 부족해서 nas라는 외부 저장기기에다가 저장하는편이구요원래안그랬는데요즘계속그러네요 ㅠㅠ답답해서 죽을것같습니다.원인과 해결방법좀 알려주세요 ㅠㅜ
54,제가 한달전에 쌍수와 코수술을 햇습니다. 어제 병원에 가는날이라 갓는데 한쪽눈이 너무 붓기가 안빠져서 원장선,/qna/detail.nhn?d1id=5&dirId=50802&docId=298557788,"제가 한달전에 쌍수와 코수술을 햇습니다.어제 병원에 가는날이라 갓는데 한쪽눈이 너무 붓기가 안빠져서 원장선생님이 안검하수교정이 살짝 들어갓는데 너무 깊게 라인이 잡혀서 안빠지는거 같다며 그걸 터주는?수술을 하엿습니다. 너무 갑작스럽게 수술이 진행되어서 너무 당황스럽네요,, 사실 제가 흡연자라 그동안 금연하는것도 너무 힘들엇고 3주밖에 참지못하고 3주된날부터 하루에3개피정도씩 흡연을 하엿엇습니다 그래서 이제 한달이 되어서 매우 기뻣는데 이렇게 갑작스러운 수술로 막막해졋네요,,,아무리 작은?수술이엇어도 흡연은 하면 안되겟죠? 이생각만하면 너무 화가납니다...술은 안먹을수잇겟는데 사실 금연은 자신없습니다...언제부터 가능할지 빠른답변 부탁드릴게요ㅜㅜ"
55,갑자기 한글이 이렇게 뜨는데 어떻게 복구하죠? 인쇄작업 문서작업을 해야하는데 난감하네요..,/qna/detail.nhn?d1id=5&dirId=50201&docId=298557784,갑자기 한글이 이렇게 뜨는데 어떻게 복구하죠?인쇄작업 문서작업을 해야하는데 난감하네요..
56,이 가디건 온더플로우에서 팔던건데..,/qna/detail.nhn?d1id=5&dirId=5040104&docId=298557762,이 가디건 온더플로우에서 팔던건데.. 지금은 안팔더라구요.대신 이 가디건 비슷한거라도 추천해주세요
57,꼼데가르송 티셔츠 정품여부,/qna/detail.nhn?d1id=5&dirId=5040102&docId=298557730,꼼데가르송 티셔츠 정품여부(구매처 Farfetch)Farfetch가 보니까 판매자가 아니라 중간연결 업체인거 같더라구요. 구글에서 letgit check했을때는 외국에서는 Farfetch가 가품때문에 문제 생기는것 같진않던데.저는 미국에 살고 미국에서 배송이 왔는데 한국분들이 더 잘 아실꺼 같아서 질문합니다.
58,휴대폰 배경화면 사진 복구 방법,/qna/detail.nhn?d1id=5&dirId=5010602&docId=298557709,안녕하세요제 휴대폰은 갤럭시 노트8 입니다이전에 사용하던 휴대폰 배경화면이 새 휴대폰에 동기화가 되면서 자동으로 배경화면이 되었습니다그런데 사진을 실수로 옮기지 않아서 파일이 없습니다..휴대폰 배경사진으로만 되었고 파일은 없는데.. 사진을 저장할 수 있는 방법이 없을까요..?모르고 배경화면을 다른 걸로 설정해서 복구해서 살렸는데 불안해 죽겠습니다...도와주세요..
59,블루투스 오버이어 헤드폰 추천좀여,/qna/detail.nhn?d1id=5&dirId=50103&docId=298557704,블루투스 이면서 오버이어헤드폰 5만원 이상 13만원 이하로 추천해주세요
60,아이폰8/갤럭시 s9 폰 고민...,/qna/detail.nhn?d1id=5&dirId=50106&docId=298557646,아이폰8랑 아이폰x 갤럭시 s9 중 고민중입니다. ㅠㅠ현재는 s7 쓰고 있는데 액정에 금가서 수리할 바에 그냥 바꾸겟다는 마음이 조금 큰거 같구요(위약금이 16이라... 액정 교체비랑 비슷;;;;)약정 11개월 남았고 skt 입니다.좋은 대답 들려주세요 ㅠㅠ
61,물통4개들어가는 가방,/qna/detail.nhn?d1id=5&dirId=5040201&docId=298557638,심부름으로 쉐이크통 690ml 4개 들어가는 가방 찾고 있는데요검정으로 에코백으로 넣으면 가능할까요?에이포 사이즈 정도 가방이 어떤가 싶어서요. 혹시 넣어서 다니시는 분 있으시면가방 추천바랍니다
62,중국 스마트폰을 사려면 어떻게 해야 하죠?,/qna/detail.nhn?d1id=5&dirId=50206&docId=298557624,중국 스마트폰을 사려면 어떻게 해야 하죠?
63,장기렌트카 휠교체문의드립니다 제가 4년계약을했는데 차량이 18인치 알로이휠이라 18인치 크롬휠로 교체를하고싶,/qna/detail.nhn?d1id=5&dirId=50703&docId=298557618,장기렌트카 휠교체문의드립니다제가 4년계약을했는데 차량이 18인치 알로이휠이라18인치 크롬휠로 교체를하고싶은데문제가되나요?
64,마다가스카르 바오밥 여행사 알려쥬세요,/qna/detail.nhn?d1id=5&dirId=51003&docId=298557577,마다가스카르섬에 바오밥나무보러가고싶은데 패키지 여행사좀 알려쥬세요 다른곳은안가고 바오밥나무만 1주일동안 보고오고깊은데 아시는분~
65,아이폰7 하얀색점 이거어떡해 없애요?? 왼쪽 점입니다!!! 칼채택합니다,/qna/detail.nhn?d1id=5&dirId=50101&docId=298557550,아이폰7 하얀색점이거어떡해 없애요?? 왼쪽 점입니다!!!칼채택합니다
66,해외구매 절차 급하게 도움을 요청 합니다.,/qna/detail.nhn?d1id=5&dirId=512&docId=298557532,해외 구매 절차를 잘못 한거 같은데 ㅜ그냥 우연히 본사이트가 있는데뭣도모르고 괜찮은데? 살까? 하고 알아보지도 않고그냥 카드번호 써버렸네요ㅜ다쓰고 주문확인까지 누르고보니 해외에서 오는거네요.부랴부랴 검색해보니까 주소도 영어로 써야된다는데저는 그냥 무턱대고 우리나라에서 결제하는것처럼주소도 한글로쓰고... 본인인증 이런거 아무것도없이보안카드번호까지 입력했는데ㅜ이거 어떻게 해야될지...지금 바로 은행가서 카드 해지하고 재발급 받아야 되나 싶어요 ㅠ
67,진품인가요?,/qna/detail.nhn?d1id=5&dirId=5040203&docId=298557514,진품인가요?
68,탐스 알파르가타 이신발 잘 늘어나나요? 정사이즈에 맞게 사면 잘 늘어나요?,/qna/detail.nhn?d1id=5&dirId=5040202&docId=298557512,탐스 알파르가타 이신발 잘 늘어나나요?정사이즈에 맞게 사면 잘 늘어나요?
69,삼성전자 노트북PEN NT950QAA에 게이밍 박스 연결 가능한가요?,/qna/detail.nhn?d1id=5&dirId=50202&docId=298557503,삼성전자 노트북PEN NT950QAA에 게이밍 박스 연결 가능한가요?
70,나이키 신발(사진첨부) 모델명 좀 알려주세요~~,/qna/detail.nhn?d1id=5&dirId=5040202&docId=298557498,나이키 신발(사진첨부) 모델명 좀 알려주세요~~
71,해부학 방향에관한용어에서 안쪽(내측)-가쪽(외측) 과 속(내)-바깥(외)의 정확한 차이를 모르겠어요,/qna/detail.nhn?d1id=5&dirId=50802&docId=298557471,해부학 방향에관한용어에서안쪽(내측)-가쪽(외측) 과속(내)-바깥(외)의 정확한 차이를 모르겠어요
72,기타렐레 E튜닝 질문입니다.,/qna/detail.nhn?d1id=5&dirId=50605&docId=298557462,"여행용으로 쓰기 위해서 기타렐레를 하나 구입하려 합니다.기타렐레는 일반적으로 A 튜닝하는데통기타 포지션처럼 쓰려고 E 튜닝을 하려합니다.아무래도 소리가 낮아지면기타렐레 특유의 까랑까랑한 톤도 부드러워질테고포지션도 일반 기타처럼 되니 편해질 거 같네요..질문 2 가지 입니다.첫째는 기타렐레 E 스트링 구입이 용이한 지,  줄두께는 많이 달라지는지요.예컨데 많이 두꺼워지는지, 아니면 얇아지는지 여부요..몇 군데 인터넷 몰에서는 기타렐레 E스트링이 없더군요.아무리 좋아도 기타줄 구입이 힘들다면..ㅠㅠ둘째는 E 튜닝시에 기타렐레의 소리가 제 생각처럼부드러워지는지 아니면 안좋아지는지 여부요..태생적으로 A 튜닝하게 되어 있는 것을 E로 바꾸면서다른 부작용은 없는지요..선배님들의 조언 기다립니다..감사합니다.. ^^"
73,"나이키 에어맥스 2017 프리플블랙 구매 희망하는데요, 6만원대 인터넷쇼핑몰의 가품여부 확인 부탁드립니다.",/qna/detail.nhn?d1id=5&dirId=5040202&docId=298557436,"나이키 에어맥스 2017 프리플블랙 구매 희망하는데요,6만원대 인터넷쇼핑몰의 가품여부 확인 부탁드립니다.여러 쇼핑몰이 있는데 그 중에 하나 아래와 같습니다.http://naver.me/FbGgQC3X여윽시 가품이겠죠..?189,000원 정도 되는 사이트만이 진품이겠죠..?"
74,구찌 스네이크 반지갑 정품 맞나요??,/qna/detail.nhn?d1id=5&dirId=5040203&docId=298557434,구찌 스네이크 반지갑 정품 맞나요??
75,남자 셰딩 질문,/qna/detail.nhn?d1id=5&dirId=50402&docId=298557410,제가 턱이 좀 발달되서 셰딩제품을 하나 살려고하는데처음이라 싼거 사려고해요턱에만 바를건데 로드샵에셔 구입가능한 가격싼 제품 하나만 추천해주세요!
76,발렌시아가 정가품 좀 알 수 있을까요 59L 택이 원래 저 반대쪽에도 달려있는건가요??,/qna/detail.nhn?d1id=5&dirId=5040203&docId=298557407,발렌시아가 정가품 좀 알 수 있을까요 59L 택이 원래 저 반대쪽에도 달려있는건가요??
77,나이키에어맥스살려고하는데,/qna/detail.nhn?d1id=5&dirId=5040202&docId=298557391,신발살려고하는데가품아니겟졍 ??http://m.smartstore.naver.com/shoseholic/products/2634960706
78,아이폰 비활성 시간,/qna/detail.nhn?d1id=5&dirId=5010601&docId=298557378,아이폰 비밀번호 분실때문에 1시간을 비활성인 상태로 있었는데 후에 비밀번호를 입력하는거 자체가 불가능할수도 있나요 ?
79,블루투스 이어폰 괜찮은거 추천좀요,/qna/detail.nhn?d1id=5&dirId=50103&docId=298557376,블루투스 이어폰 하나 구매하려는데원하는걸 찾기가 쉽지 않네요원하는건1. 음악'만' 들으면 됩니다 (전화x)2. 디자인이나 모양이 심플하면 좋겠습니다 (모양이 유난히 튀는거 x)3. 충전기나 usb 등 없어도 좋으니 가격이 저렴하면 좋겠습니다이런 제품 있으면 알려주세요
